STATE,COUNTY,TRACT,BLKGRP,geometry,NAME,B02001_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B25044_001E,Tot Pop,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone alone,% Native Hawaiian and Other Pacific Islander alone,cars per capita
39,049,009311,2,"POLYGON ((-82.8710340000713 39.94840199996283, -82.87138100040096 39.94442199971319, -82.86390999964382 39.94399400002848, -82.86293399985055 39.94581399981055, -82.86281500002488 39.94708499980582, -82.86734799955984 39.94733599998159, -82.86697299964113 39.95150499980149, -82.86733800041242 39.9526289998354, -82.86728200033593 39.9551029997159, -82.87119100043016 39.95519600013132, -82.87110100001846 39.9532970001844, -82.87112199993486 39.95101900012878, -82.8710340000713 39.94840199996283))","Block Group 2, Census Tract 93.11, Franklin County, Ohio",1086,523,453,0,0,0,396,1086,0.48158379373848986,0.4171270718232044,0.0,0.0,0.0,0.36464088397790057
39,049,007132,2,"POLYGON ((-82.89090300040753 40.07387999997938, -82.8907329996299 40.07238200030708, -82.89062800004793 40.07144499994978, -82.88977399955509 40.06459300016943, -82.88354100032866 40.06462999992824, -82.88023499975881 40.06356699995029, -82.88007800029828 40.06310999990907, -82.87773099980323 40.06403699968357, -82.87349500036918 40.06368400002609, -82.87273399976276 40.06429800031477, -82.87238700033144 40.06486600027658, -82.87252899972336 40.06674300013521, -82.87290000034241 40.0683630002816, -82.87070099998537 40.06827499984759, -82.87069000011472 40.0707539998135, -82.86262099985612 40.07056399984154, -82.86201199958565 40.07885400024745, -82.86702799989271 40.07903400017469, -82.87173000038041 40.07926300013522, -82.87753800035772 40.07990700001383, -82.8775659999468 40.07955400011744, -82.88523099997437 40.07996799965662, -82.88722500029199 40.07958700032745, -82.89065499981211 40.0773750002642, -82.89090300040753 40.07387999997938))","Block Group 2, Census Tract 71.32, Franklin County, Ohio",2643,1455,433,0,625,0,1274,2643,0.5505107832009081,0.16382898221717745,0.0,0.2364737041241014,0.0,0.4820279984865683
39,049,009420,3,"POLYGON ((-82.87157899986936 39.9057189996752, -82.87203599980384 39.90299800029876, -82.87092799976611 39.90287899984529, -82.86498800044265 39.90249699970894, -82.86071699995017 39.90127600018587, -82.86229799981592 39.90522000015484, -82.86406199997977 39.90631400002015, -82.86340599985365 39.90694300023929, -82.86499099991738 39.9079190000338, -82.86537500005693 39.90741400016611, -82.86954500026707 39.90676599991249, -82.87157899986936 39.9057189996752))","Block Group 3, Census Tract 94.20, Franklin County, Ohio",1042,666,325,0,0,0,346,1042,0.6391554702495201,0.31190019193857965,0.0,0.0,0.0,0.33205374280230326
39,049,009311,1,"POLYGON ((-82.86697299964113 39.95150499980149, -82.86734799955984 39.94733599998159, -82.86281500002488 39.94708499980582, -82.86066000004877 39.9487899998858, -82.86043900011583 39.95364299980849, -82.86211700006595 39.95372799980854, -82.8620559999666 39.95494300017134, -82.86728200033593 39.9551029997159, -82.86733800041242 39.9526289998354, -82.86697299964113 39.95150499980149))","Block Group 1, Census Tract 93.11, Franklin County, Ohio",1008,280,602,0,0,0,402,1008,0.2777777777777778,0.5972222222222222,0.0,0.0,0.0,0.39880952380952384
39,041,011604,2,"POLYGON ((-82.90293399956552 40.2112999999923, -82.90449600006301 40.20818300006226, -82.89520499996385 40.2077539999017, -82.89447199984482 40.20874299993803, -82.88862799988253 40.21251800025672, -82.88747100033929 40.21294100001755, -82.88560400024326 40.21328500003652, -82.88499499997282 40.21337300012785, -82.88253100020023 40.21373899973373, -82.88035299975958 40.21468400006194, -82.88115200000084 40.21620200007123, -82.87995799974937 40.21664100020664, -82.88101999975635 40.21876200023906, -82.88170199982174 40.22174400002059, -82.87747600043342 40.2203360003347, -82.87420800039671 40.22312599970046, -82.87361500001977 40.22362399988545, -82.8722090000562 40.22486499972381, -82.87095700007842 40.22655499974835, -82.87059899987814 40.22733899999428, -82.86683999957172 40.23063100020408, -82.86637000011676 40.23100200014112, -82.86194600036174 40.23497899988939, -82.86063999995727 40.23787100032482, -82.86009000013638 40.23970000007083, -82.85976899974601 40.24299899965916, -82.86102499992175 40.24307700008475, -82.87948699957116 40.25575799971807, -82.88004200031327 40.25614699986916, -82.88036700000328 40.25637399974355, -82.88342800035076 40.2583120001506, -82.8887679996246 40.26087400009199, -82.88931499997078 40.25420399989991, -82.88939899963636 40.25334800023354, -82.88956000019317 40.25271699993494, -82.88963299998809 40.2510479997387, -82.89200700024732 40.24592699983541, -82.89225999996732 40.24503800029299, -82.89247300040263 40.24412800032569, -82.89249799961868 40.2438520000638, -82.89251500023543 40.24264299995121, -82.89249400031903 40.23879500005878, -82.89235399967863 40.23659899971908, -82.88987300018761 40.23587000023725, -82.88663000026524 40.23327499974343, -82.88379200039884 40.22928999981336, -82.88360599972768 40.22874900012174, -82.88764100021859 40.2251680000348, -82.88841600017042 40.2244820002775, -82.89658400016324 40.21721999975796, -82.89708299993052 40.2167770001122, -82.90293399956552 40.2112999999923))","Block Group 2, Census Tract 116.04, Delaware County, Ohio",3575,3258,93,7,18,0,1127,3575,0.9113286713286713,0.026013986013986013,0.001958041958041958,0.005034965034965035,0.0,0.31524475524475526
39,049,009373,4,"POLYGON ((-82.870315000196 39.91743900020271, -82.87074700001612 39.91498600010093, -82.86916799980021 39.91490100020266, -82.86615699968144 39.91483200032116, -82.86431300004995 39.91516599978048, -82.86350499958786 39.91534100027854, -82.86370899980237 39.9158889998591, -82.86376999990173 39.91606399988775, -82.86432200027079 39.91760899979475, -82.86420099989695 39.9176349997924, -82.86310000043024 39.91818100021891, -82.85608300013286 39.91788900031027, -82.85619500028585 39.91818199991915, -82.85588499976613 39.9214650002074, -82.85864999983761 39.92162300020633, -82.86432700029364 39.92195700030341, -82.86473099962639 39.92197999971591, -82.86686999970897 39.9196279997268, -82.870315000196 39.91743900020271))","Block Group 4, Census Tract 93.73, Franklin County, Ohio",1105,550,520,0,0,0,304,1105,0.497737556561086,0.47058823529411764,0.0,0.0,0.0,0.2751131221719457
39,049,009311,3,"POLYGON ((-82.86293399985055 39.94581399981055, -82.86390999964382 39.94399400002848, -82.85616400032372 39.94356699975084, -82.8546710003215 39.94539899977174, -82.85480199984276 39.95156199971542, -82.85314300015921 39.95328500029339, -82.8531570004029 39.95468400014099, -82.85329499959684 39.95468800025259, -82.85945999994952 39.95486199971687, -82.8620559999666 39.95494300017134, -82.86211700006595 39.95372799980854, -82.86043900011583 39.95364299980849, -82.86066000004877 39.9487899998858, -82.86281500002488 39.94708499980582, -82.86293399985055 39.94581399981055))","Block Group 3, Census Tract 93.11, Franklin County, Ohio",1130,130,965,0,0,0,517,1130,0.11504424778761062,0.8539823008849557,0.0,0.0,0.0,0.4575221238938053
39,049,009361,2,"POLYGON ((-82.8546710003215 39.94539899977174, -82.85616400032372 39.94356699975084, -82.85012100016976 39.94321600000767, -82.85036700021706 39.94698700022806, -82.84882700035919 39.95041800031508, -82.85228899966636 39.9509670000018, -82.85245299969789 39.95333000021808, -82.85138800021616 39.95469900004188, -82.85319000001485 39.95476400026304, -82.8531570004029 39.95468400014099, -82.85314300015921 39.95328500029339, -82.85480199984276 39.95156199971542, -82.8546710003215 39.94539899977174))","Block Group 2, Census Tract 93.61, Franklin County, Ohio",700,333,351,0,0,0,385,700,0.4757142857142857,0.5014285714285714,0.0,0.0,0.0,0.55
39,129,021100,1,"POLYGON ((-82.93959800037001 39.77126999975584, -82.94178500013317 39.7416629999929, -82.91619200038355 39.74053799983022, -82.91607400038276 39.74054200000515, -82.91592600024477 39.74412400026468, -82.91543199960203 39.74698199988415, -82.90888700020608 39.74781399974288, -82.90263700036292 39.74738399977701, -82.88122599962068 39.74652400008238, -82.87741600015897 39.75371399977872, -82.83802599964108 39.75166499986989, -82.82826900028488 39.75150800004391, -82.82690400032919 39.76644800033776, -82.82425399988546 39.7949960000903, -82.8297840000284 39.79527100032892, -82.85262400030042 39.79649700017509, -82.89468199990711 39.79865600010164, -82.89984299997911 39.79893499974384, -82.902003999803 39.79911899991508, -82.93772500042621 39.80100700008622, -82.93836800013352 39.79350900023422, -82.93844699977625 39.78628400005174, -82.93959800037001 39.77126999975584))","Block Group 1, Census Tract 211, Pickaway County, Ohio",1014,962,0,0,0,0,407,1014,0.9487179487179487,0.0,0.0,0.0,0.0,0.40138067061143984
39,049,010200,3,"POLYGON ((-82.86136700022851 39.89214199965647, -82.86120499984681 39.89177699970904, -82.85976299989821 39.89222700022437, -82.8578120001366 39.89219499975537, -82.85412099960229 39.8919899996917, -82.85379599991226 39.8920239997312, -82.85237300023026 39.89301400001432, -82.85186000021926 39.89336500008339, -82.8440260001373 39.8931159999369, -82.84239099984487 39.89309099965908, -82.83455699976288 39.89266599974419, -82.82968299974605 39.89314799997592, -82.82479799985857 39.89254200027467, -82.82493799960066 39.89874500006945, -82.82494199979863 39.90286400030043, -82.82418699993831 39.91085199977702, -82.82583800012425 39.91111399976261, -82.82903300036604 39.91259199989141, -82.83268299999418 39.912792000066, -82.83340699989236 39.90522399971252, -82.8361069996665 39.90652400000259, -82.8414209998994 39.90679900033511, -82.84172999969587 39.90709699984013, -82.8419139998189 39.90718800031858, -82.84445799995743 39.90637200023716, -82.84753500019845 39.9041180001154, -82.85028100000335 39.90396499992804, -82.85056899988344 39.90387200017418, -82.85175700028709 39.90405300002348, -82.8526510000646 39.903257000247, -82.8543199997939 39.9014709999103, -82.85703299998686 39.90045600014866, -82.85882899993776 39.89800899967264, -82.85797100014528 39.89672900005147, -82.85879299995274 39.89501299976764, -82.86136700022851 39.89214199965647))","Block Group 3, Census Tract 102, Franklin County, Ohio",2938,1209,1555,0,0,0,1145,2938,0.41150442477876104,0.5292716133424098,0.0,0.0,0.0,0.3897208985704561
39,049,009497,1,"POLYGON ((-82.90832899998927 39.81751900027282, -82.90761299958868 39.81485900012576, -82.90394899971683 39.81282899993623, -82.90169300035672 39.81068999974804, -82.89957099999256 39.80926399967871, -82.89900100008016 39.8081050002541, -82.89960699997756 39.80095900008647, -82.89984299997911 39.79893499974384, -82.89468199990711 39.79865600010164, -82.85262400030042 39.79649700017509, -82.8297840000284 39.79527100032892, -82.82425399988546 39.7949960000903, -82.82419899963386 39.79559200027077, -82.82406200026482 39.79706500013831, -82.82355799957637 39.80221400030827, -82.82336400030592 39.8044090001274, -82.82315599989344 39.80683999977518, -82.82307200022787 39.80772899975841, -82.82290499982328 39.80946600018315, -82.82289899997551 39.80953700032882, -82.82287399986116 39.80978899991359, -82.82258199978311 39.8128959999468, -82.82230800014671 39.81563100018217, -82.82245000043693 39.815728999991, -82.82368599962288 39.81664099981867, -82.82502600036251 39.81753999996248, -82.82523800007463 39.81768200006098, -82.83127500038078 39.82169799975753, -82.83117599974827 39.82271000003892, -82.83115599965679 39.82473899983875, -82.82877999974774 39.84921999998164, -82.82795399974231 39.85808599987516, -82.83694299971768 39.86154600028457, -82.84342600008767 39.86427200033411, -82.85114899984157 39.86763099976728, -82.85561600015262 39.87083800023404, -82.86010600002989 39.87429200016916, -82.86442199982989 39.87710499971526, -82.86487700011456 39.87534200029993, -82.86517199966734 39.87243700015809, -82.86530399991182 39.87109899976102, -82.86535400014054 39.87054899968368, -82.86556400020284 39.86831799993706, -82.86595099981712 39.86433100006988, -82.86685200016562 39.85497800014212, -82.8668510003407 39.85484000032655, -82.87880399968087 39.85487999977195, -82.88030300042918 39.85505299988048, -82.87572099959208 39.85386699972388, -82.87495599968602 39.85226500016664, -82.87628800002975 39.85089599971998, -82.87439900019243 39.8503649997589, -82.87435900000945 39.85023300033509, -82.87329600017755 39.84786600004539, -82.87349799984391 39.84734599988968, -82.87396300017431 39.84734699993356, -82.87587399975297 39.84781700031817, -82.87634300028132 39.84778599985341, -82.87803700012499 39.84703099982944, -82.87844300000584 39.84696299994862, -82.87995199990159 39.84570199980194, -82.88128500007022 39.84530800022684, -82.88222800025152 39.8442819998507, -82.88332600024351 39.84308999987599, -82.88683000028179 39.84088200030123, -82.88865200017196 39.84239500002931, -82.89030699965755 39.84211500008805, -82.89050199965124 39.84029599968621, -82.89299499973615 39.83931499995722, -82.89364400018958 39.83775999985832, -82.89337600040098 39.83680900018008, -82.89374899977156 39.834967000317, -82.89002200015052 39.82876599966274, -82.89145499987828 39.82815599967086, -82.9024680003085 39.82855899979311, -82.90260999970043 39.82576800005705, -82.90554600037443 39.82259799969682, -82.90832899998927 39.81751900027282))","Block Group 1, Census Tract 94.97, Franklin County, Ohio",1756,1636,48,4,0,0,729,1756,0.9316628701594533,0.02733485193621868,0.002277904328018223,0.0,0.0,0.4151480637813212
39,049,009374,2,"POLYGON ((-82.85441000020559 39.93257099994742, -82.85748499989846 39.93085199994383, -82.83384999958314 39.91993899981939, -82.83414699968407 39.91833299996179, -82.83414699968407 39.91825200025866, -82.83415900027795 39.91755399995266, -82.83334999999096 39.91609699996508, -82.8331280002331 39.91403400017538, -82.8342339997227 39.91105399981757, -82.83763499982881 39.90798600029052, -82.83975200017008 39.90849699981509, -82.84172999969587 39.90709699984013, -82.8414209998994 39.90679900033511, -82.8361069996665 39.90652400000259, -82.83340699989236 39.90522399971252, -82.83268299999418 39.912792000066, -82.82903300036604 39.91259199989141, -82.82583800012425 39.91111399976261, -82.82418699993831 39.91085199977702, -82.82139900030062 39.91041099998947, -82.81754399973474 39.90706400025015, -82.81173300028271 39.91005999971846, -82.81119900035532 39.91162999973877, -82.81309599969026 39.91166299988544, -82.81256799961066 39.9181749999502, -82.81787799964557 39.9173360002568, -82.8214550003771 39.91898899991348, -82.82430199956602 39.91877799987099, -82.82552900032776 39.91994900000937, -82.83061699970652 39.92426899991943, -82.8309110003327 39.92469400015305, -82.83127799985552 39.92569300006627, -82.83128799990125 39.9274649997982, -82.83074700030117 39.93266399999811, -82.84076300012345 39.93350500025128, -82.85201500002997 39.93422800025051, -82.85441000020559 39.93257099994742))","Block Group 2, Census Tract 93.74, Franklin County, Ohio",5505,1542,3688,0,94,0,2166,5505,0.28010899182561305,0.669936421435059,0.0,0.017075386012715712,0.0,0.39346049046321524
39,049,007210,3,"POLYGON ((-82.84105600002641 40.05443100024101, -82.84109100018651 40.05435499970801, -82.83933200004552 40.05427499999636, -82.83026899955198 40.05389199971479, -82.82690299960598 40.05374900020681, -82.82642399993017 40.05373000023518, -82.82636500037894 40.05372799998452, -82.81725900022771 40.05333299986962, -82.81496600015933 40.05322800011541, -82.8104379997489 40.05301500005815, -82.8102329997095 40.05301100020241, -82.81027399971738 40.05349300003535, -82.8111419995556 40.05883700017168, -82.81224200009574 40.06148799994937, -82.81252300030312 40.06328099998856, -82.81151900002247 40.06709700002702, -82.81107299995863 40.07129099989676, -82.80883699979167 40.0814609998606, -82.81011899990666 40.08217299966586, -82.8121700001257 40.08117500011132, -82.81758899994058 40.07698999966335, -82.82470599979706 40.07071200021989, -82.82581300000989 40.0682380000061, -82.82708000005628 40.06661099973964, -82.82999200044085 40.06271600019898, -82.83052100034539 40.06226099994985, -82.83167299986573 40.06145800028668, -82.83641700018622 40.05815000026868, -82.83825099977197 40.05686300004893, -82.84002499998157 40.05686000015464, -82.8399789999508 40.05598800030437, -82.84105600002641 40.05443100024101))","Block Group 3, Census Tract 72.10, Franklin County, Ohio",2849,2575,14,53,157,0,839,2849,0.9038259038259038,0.004914004914004914,0.018603018603018603,0.05510705510705511,0.0,0.2944892944892945
39,049,010200,1,"POLYGON ((-82.82644700039471 39.87405699968168, -82.82683099963596 39.86898299989031, -82.824201000182 39.86885200015225, -82.82287300003622 39.86865199997493, -82.81923500010366 39.8685379999301, -82.81732600017486 39.86822000000136, -82.8084159998422 39.86770900008761, -82.79840300039297 39.86714800034351, -82.79774200024397 39.87439100004251, -82.7976379995886 39.87552599994002, -82.79770700008389 39.88003500021134, -82.7974979998465 39.8845430002291, -82.79588799966844 39.89670499972686, -82.79549100000841 39.90298300009081, -82.79519700028052 39.90464099970265, -82.79438299997065 39.91078500025627, -82.7990539995979 39.91101899976791, -82.80968200006366 39.91155000017336, -82.80985500031603 39.91155799992738, -82.81119900035532 39.91162999973877, -82.81173300028271 39.91005999971846, -82.81754399973474 39.90706400025015, -82.82139900030062 39.91041099998947, -82.82418699993831 39.91085199977702, -82.82494199979863 39.90286400030043, -82.82493799960066 39.89874500006945, -82.82479799985857 39.89254200027467, -82.82513900034043 39.88847700032066, -82.82644700039471 39.87405699968168))","Block Group 1, Census Tract 102, Franklin County, Ohio",8853,4512,3003,0,723,0,3996,8853,0.5096577431379193,0.3392070484581498,0.0,0.08166723144696712,0.0,0.4513724161301254
39,049,009390,1,"POLYGON ((-82.81402999965073 39.98272599984303, -82.81340600020997 39.98124500005505, -82.81204600027716 39.9779370003213, -82.80950399978845 39.97173299979598, -82.80224800001479 39.97139499978707, -82.80090700034853 39.97133099984157, -82.80070999980673 39.97149399979983, -82.80062799979096 39.97255999980898, -82.79997300038808 39.97265299988798, -82.79833899992056 39.97319000022303, -82.79797400004757 39.97328800011738, -82.79598300010299 39.97383800027495, -82.79552600016849 39.97394200012756, -82.79541700038854 39.97396399970546, -82.79522200039489 39.97398400012912, -82.79475600023956 39.9740169998172, -82.79320499961273 39.97396999990203, -82.79290699968691 39.97625899996978, -82.79272699976184 39.9770500000544, -82.7924639999961 39.97809300032171, -82.79231400020828 39.97894499970569, -82.79217399956788 39.97976900002843, -82.79210099977294 39.98020100023047, -82.79205399991727 39.98047800022478, -82.79188099966491 39.98145299977334, -82.79140600018708 39.98391299994432, -82.79115299956878 39.98500699972423, -82.79109700039058 39.98524800015048, -82.7956449999942 39.9847469999076, -82.79566400026077 39.98454200021493, -82.79905699997094 39.984222000187, -82.80076400023341 39.9841649999667, -82.80457399969511 39.9837390000747, -82.80479299997823 39.98371399984346, -82.80560899993792 39.98362299991547, -82.80662499991413 39.98351100004952, -82.80829000034382 39.98332699996951, -82.80942099994776 39.98321199992598, -82.80971300002582 39.98318399980825, -82.81255400026525 39.98289900009606, -82.81402999965073 39.98272599984303))","Block Group 1, Census Tract 93.90, Franklin County, Ohio",3099,1632,923,0,267,0,1043,3099,0.526621490803485,0.29783801226202,0.0,0.08615682478218781,0.0,0.3365601807034527
39,049,007201,1,"POLYGON ((-82.81009600034045 40.12713000025591, -82.81121900044681 40.11323399989099, -82.80242499956678 40.11279400007798, -82.80151999991863 40.11250299999147, -82.80068300004255 40.11225200022698, -82.79575299994922 40.11204200015298, -82.79189099971067 40.11187800028547, -82.79137500022495 40.11926799974106, -82.79105300000965 40.12715299997758, -82.81004100008886 40.12793400024275, -82.81009399979233 40.12716500021748, -82.80877400004246 40.12704900009901, -82.8063689998211 40.12769299974798, -82.80441399986154 40.12615700015326, -82.80502099958386 40.12611900008197, -82.80635999960029 40.12765800005826, -82.80881300040055 40.12702200002526, -82.81009600034045 40.12713000025591))","Block Group 1, Census Tract 72.01, Franklin County, Ohio",201,166,35,0,0,0,89,201,0.8258706467661692,0.17412935323383086,0.0,0.0,0.0,0.4427860696517413
39,049,009385,2,"POLYGON ((-82.79990200024297 39.94579500008448, -82.79664000005401 39.94296399984093, -82.79718999987493 39.94127600007991, -82.79816400001836 39.94054699977949, -82.79159600015788 39.94016200014603, -82.7824950000295 39.93966200010792, -82.78180899976616 39.94698099972929, -82.78967700018332 39.94737699983769, -82.79147499978404 39.9480110000453, -82.7960669997686 39.94781200009032, -82.79613299989082 39.94703799996958, -82.7964209997709 39.94566499975105, -82.79990200024297 39.94579500008448))","Block Group 2, Census Tract 93.85, Franklin County, Ohio",2248,1277,884,0,58,0,1014,2248,0.5680604982206405,0.3932384341637011,0.0,0.025800711743772242,0.0,0.451067615658363
39,041,012300,1,"POLYGON ((-82.89447199984482 40.20874299993803, -82.89520499996385 40.2077539999017, -82.87213200006332 40.20654500024608, -82.85266899960796 40.2055149999384, -82.77095000022003 40.20152599991944, -82.77594499971237 40.20738899980056, -82.77913599975619 40.2083169999685, -82.78089499989719 40.21002300001886, -82.78325999993558 40.21093899995475, -82.78621900017579 40.21146500018632, -82.79134400026281 40.21448100013733, -82.79302999971054 40.21694900020712, -82.79470000016308 40.21760799968838, -82.7971100004073 40.21771900025689, -82.79929999964521 40.21906100002655, -82.80093099973966 40.21797300031742, -82.80374600003987 40.22035499973555, -82.80968799991145 40.22250600009198, -82.810909999752 40.22253900019308, -82.81401799995517 40.22620699992269, -82.81693199998955 40.22634099985438, -82.81962500009099 40.23126600030798, -82.82048700008144 40.23135700010619, -82.82197500006079 40.22987699980224, -82.82247899985094 40.22848099991889, -82.82540100028125 40.22849200012723, -82.82656799987021 40.23049499998989, -82.82649900027324 40.23190600016103, -82.82743800025658 40.2326500002834, -82.82989500035649 40.23167799992533, -82.83135200037368 40.23199400007078, -82.83315199962423 40.23398199973105, -82.83370900001614 40.2357520002905, -82.83675299974689 40.236751000117, -82.83892000031688 40.23854000008728, -82.83989699993504 40.23606399987706, -82.84351300012632 40.23730000033197, -82.84462700001183 40.23704500021612, -82.84568700036898 40.23563000004804, -82.84740399977888 40.23530100022656, -82.84989900041192 40.23612199976048, -82.85161699964671 40.23588800023432, -82.85201300038014 40.23620300009378, -82.85580299975037 40.23984700004915, -82.85586999969752 40.23868399973745, -82.85923200034389 40.23877899975803, -82.86063999995727 40.23787100032482, -82.86194600036174 40.23497899988939, -82.86637000011676 40.23100200014112, -82.86683999957172 40.23063100020408, -82.87059899987814 40.22733899999428, -82.87095700007842 40.22655499974835, -82.8722090000562 40.22486499972381, -82.87361500001977 40.22362399988545, -82.87420800039671 40.22312599970046, -82.87747600043342 40.2203360003347, -82.88170199982174 40.22174400002059, -82.88101999975635 40.21876200023906, -82.87995799974937 40.21664100020664, -82.88115200000084 40.21620200007123, -82.88035299975958 40.21468400006194, -82.88253100020023 40.21373899973373, -82.88499499997282 40.21337300012785, -82.88560400024326 40.21328500003652, -82.88747100033929 40.21294100001755, -82.88862799988253 40.21251800025672, -82.89447199984482 40.20874299993803))","Block Group 1, Census Tract 123, Delaware County, Ohio",1289,1209,68,0,2,0,443,1289,0.9379363847944143,0.05275407292474787,0.0,0.0015515903801396431,0.0,0.34367726920093095
39,089,756202,3,"POLYGON ((-82.78047300012278 39.96438099988617, -82.78125700029543 39.95569600026366, -82.77151799958428 39.9559270003256, -82.77063999970032 39.9664159996784, -82.77260200023089 39.96609800020651, -82.7748419996975 39.9637390000931, -82.78047300012278 39.96438099988617))","Block Group 3, Census Tract 7562.02, Licking County, Ohio",1864,1345,461,0,24,0,603,1864,0.7215665236051502,0.2473175965665236,0.0,0.012875536480686695,0.0,0.32349785407725323
39,045,032900,2,"POLYGON ((-82.76533800006131 39.91706100019736, -82.76562599994139 39.91354099988568, -82.7616470004253 39.91353400013134, -82.76029099979212 39.91398500016567, -82.75940600023544 39.91570900001276, -82.75668200017185 39.91810300012924, -82.7567759998832 39.91990699989057, -82.7575650000787 39.92147500017457, -82.75753999996434 39.92421399991525, -82.75625100017663 39.92535999987782, -82.75584600012068 39.92821400033483, -82.75616999998577 39.93095599973756, -82.76332899967505 39.93131399968722, -82.7643029998185 39.93124700020852, -82.76421699960478 39.93096599969618, -82.76464199975221 39.92583500033881, -82.76533800006131 39.91706100019736))","Block Group 2, Census Tract 329, Fairfield County, Ohio",1561,1384,120,0,41,0,483,1561,0.8866111467008329,0.07687379884689302,0.0,0.02626521460602178,0.0,0.3094170403587444
39,089,756500,2,"POLYGON ((-82.72905300027182 39.99750499981802, -82.72939999970313 39.99403000003863, -82.72877200006442 39.97406800005476, -82.71513699967785 39.97345499992971, -82.68183899971767 39.97175899988628, -82.68217900037462 39.97554599978798, -82.68071599961134 39.98137500021128, -82.67830600026539 39.98832799992309, -82.67549299961503 39.99154199996304, -82.67469099989904 40.00320500000269, -82.6854020002055 40.00139500019122, -82.68984100002913 40.0006600002201, -82.6966590001349 39.99953099975649, -82.69578399972566 40.00973799967637, -82.7039459998707 40.0103440002173, -82.72769499998881 40.0115060002342, -82.72905300027182 39.99750499981802))","Block Group 2, Census Tract 7565, Licking County, Ohio",2579,2232,311,0,8,0,952,2579,0.8654517254749903,0.12058937572702598,0.0,0.0031019775106630476,0.0,0.3691353237689027
39,089,756500,1,"POLYGON ((-82.73333499973663 40.04574999979317, -82.73425600017661 40.04135699991949, -82.73178800020607 40.03581299965816, -82.73153100028813 40.03416100001114, -82.7316710000302 40.02686499988499, -82.72815199992331 40.01904500012967, -82.72749499997229 40.01516500032525, -82.72769499998881 40.0115060002342, -82.7039459998707 40.0103440002173, -82.69578399972566 40.00973799967637, -82.6966590001349 39.99953099975649, -82.68984100002913 40.0006600002201, -82.6854020002055 40.00139500019122, -82.67469099989904 40.00320500000269, -82.67257699993083 40.00356999974903, -82.67178500026057 40.01324600022751, -82.67154500006107 40.01635600006723, -82.67152400014469 40.01662999969113, -82.67124600031032 40.02063999984782, -82.66999000013459 40.03670699969744, -82.66921400035787 40.04605599970007, -82.67985199997105 40.04652800033297, -82.70901499988119 40.04797300005986, -82.71377000007233 40.047943999815, -82.7165340003189 40.04804300026818, -82.71776500038028 40.04835400018688, -82.7197089995709 40.04833500008663, -82.72067699986653 40.04858599971738, -82.73334599960728 40.04924499991898, -82.73333499973663 40.04574999979317))","Block Group 1, Census Tract 7565, Licking County, Ohio",1785,1590,62,0,30,0,619,1785,0.8907563025210085,0.03473389355742297,0.0,0.01680672268907563,0.0,0.3467787114845938
39,049,008162,4,"POLYGON ((-83.16268699963715 39.92316800008047, -83.1631050001119 39.91423200006865, -83.152705999975 39.91994999968385, -83.1440829996975 39.92471399983158, -83.1441039996139 39.92656199975436, -83.14844500042658 39.92576399989491, -83.15104599956821 39.92594799990374, -83.15340300010899 39.92451799983656, -83.15746100016612 39.92450800031385, -83.15863899962575 39.92563299980439, -83.16243999976494 39.92550700018552, -83.16257299983434 39.92551299981176, -83.16268699963715 39.92316800008047))","Block Group 4, Census Tract 81.62, Franklin County, Ohio",1290,1124,76,0,0,0,404,1290,0.8713178294573644,0.05891472868217054,0.0,0.0,0.0,0.31317829457364343
39,049,008132,4,"POLYGON ((-83.15241999974472 39.94219999966478, -83.15303700041109 39.94198199992882, -83.15203700032841 39.93919000010286, -83.15136600013366 39.93923799990191, -83.14812099966316 39.93833600028901, -83.1458419998385 39.93672899998958, -83.14404900026064 39.93656400025846, -83.14389500027484 39.93705999974937, -83.14294899972049 39.9402279997844, -83.14190299960704 39.94359400023927, -83.14849899995494 39.94469200005508, -83.15241999974472 39.94219999966478))","Block Group 4, Census Tract 81.32, Franklin County, Ohio",1898,995,98,0,403,0,662,1898,0.5242360379346681,0.051633298208640675,0.0,0.21232876712328766,0.0,0.3487881981032666
39,049,007954,3,"POLYGON ((-83.15390900044727 40.00373900020366, -83.15250699978337 39.99486199976487, -83.1477080001096 39.99391000026747, -83.14355200014317 39.99403799978648, -83.14266199966532 39.98834700022056, -83.13662299970933 39.98891300031918, -83.13718099992616 39.99107500017669, -83.13822200001675 39.99802900008003, -83.13941700009315 39.99635899992055, -83.14192900044462 39.99614799966436, -83.14265099979467 39.99684599997664, -83.14580800040162 39.99704700020966, -83.14544000015559 40.00000900028395, -83.14581900027227 40.00349599998832, -83.15390900044727 40.00373900020366))","Block Group 3, Census Tract 79.54, Franklin County, Ohio",2827,2332,309,0,186,0,1282,2827,0.8249027237354085,0.10930314821365406,0.0,0.06579412805093739,0.0,0.4534842589317297
