geometry,start_time,map_identifier,banks,clinics,dentists,hospitals,supermarket,STATE,COUNTY,TRACT,BLKGRP,NAME,B02001_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B25044_001E,Tot Pop,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone alone,% Native Hawaiian and Other Pacific Islander alone,cars per capita
"POLYGON ((-89.53338500001689 43.02483299980272, -89.53351300006342 43.01608400020359, -89.53309200011394 43.01607499987798, -89.53286899963285 43.01667999971192, -89.52849299955841 43.02055799971142, -89.52721800001441 43.02165799992654, -89.52367299996826 43.02315300011258, -89.52257900017423 43.02374300005801, -89.50841499988313 43.030424000122, -89.50856899986891 43.03163700020039, -89.5096309998759 43.03161499986788, -89.51431599974684 43.03156199981038, -89.51761899994366 43.03151099986052, -89.51848500013206 43.03158500023738, -89.51898399989935 43.03157999985982, -89.52387100033498 43.03142900008399, -89.52771500013188 43.03138599999725, -89.5309849998184 43.03135899983577, -89.53313499977166 43.03133700006021, -89.53315599968805 43.0307499998234, -89.53338500001689 43.02483299980272))",22:0:00,search-result-0-1320!3,0.0,0.0,0.0,0.0,0.0,55.0,25.0,504.0,4.0,"Block Group 4, Census Tract 5.04, Dane County, Wisconsin",1408.0,1263.0,0.0,0.0,129.0,0.0,572.0,1408.0,0.8970170454545454,0.0,0.0,0.0916193181818181,0.0,0.40625
"POLYGON ((-89.51780899991446 43.04970000007612, -89.51790500017394 43.04702899976756, -89.51533000007325 43.04704799969898, -89.51443000044797 43.0458990000684, -89.50871700000692 43.04455200022306, -89.5060540000427 43.04456999974484, -89.50427900000818 43.04335899968225, -89.50338199985764 43.04456100031285, -89.50322899969674 43.04621300026766, -89.50317500016841 43.04791999975592, -89.50314500003118 43.05014900020302, -89.51002599988611 43.05052800028127, -89.51777299992945 43.05196299998515, -89.51780899991446 43.04970000007612))",22:0:00,search-result-0-1320!4,15.0,38.0,16.0,7.0,8.0,55.0,25.0,405.0,3.0,"Block Group 3, Census Tract 4.05, Dane County, Wisconsin",2050.0,1403.0,133.0,0.0,380.0,0.0,1075.0,2050.0,0.6843902439024391,0.0648780487804878,0.0,0.1853658536585365,0.0,0.524390243902439
"POLYGON ((-89.51772000022601 43.0552210002629, -89.51777299992945 43.05196299998515, -89.51002599988611 43.05052800028127, -89.50314500003118 43.05014900020302, -89.50313300033561 43.05224100021739, -89.50309200032773 43.05309199983905, -89.50309200032773 43.0533180002796, -89.51001500001546 43.05328899982233, -89.51325499956477 43.05374699998667, -89.51772000022601 43.0552210002629))",22:0:00,search-result-0-1320!5,22.0,48.0,19.0,10.0,8.0,55.0,25.0,405.0,2.0,"Block Group 2, Census Tract 4.05, Dane County, Wisconsin",1052.0,832.0,41.0,41.0,103.0,0.0,499.0,1052.0,0.7908745247148289,0.0389733840304182,0.0389733840304182,0.0979087452471483,0.0,0.4743346007604562
"POLYGON ((-89.52137099967906 43.08834599969409, -89.52146000026583 43.08698799993673, -89.52109799986758 43.08383799993071, -89.51992700008066 43.08382000012511, -89.51410999988252 43.08455300028872, -89.5120660002345 43.08595599983902, -89.50215800036726 43.08618199985078, -89.50113599964494 43.08978099989505, -89.50194300028211 43.09182299972209, -89.50852000036343 43.09451900006547, -89.51792500026542 43.09535400024371, -89.51962699960669 43.09306799975651, -89.52089700002612 43.09011799986994, -89.52137099967906 43.08834599969409))",22:0:00,search-result-0-1320!6,3.0,14.0,6.0,1.0,0.0,55.0,25.0,11000.0,2.0,"Block Group 2, Census Tract 110, Dane County, Wisconsin",2334.0,1988.0,54.0,0.0,77.0,0.0,1038.0,2334.0,0.8517566409597258,0.0231362467866323,0.0,0.0329905741216795,0.0,0.4447300771208226
"POLYGON ((-89.52352800020331 43.01516499991621, -89.5236060000211 43.00875200014139, -89.52255999990764 43.0087349997581, -89.51660700016538 43.00865100019083, -89.5167419998846 43.00144299974661, -89.51210600041748 43.00140200015756, -89.51060099982138 43.00138299989008, -89.51044600001069 43.00138100006905, -89.50416000018251 43.00132900010049, -89.50106100020018 43.00130799998698, -89.50065199994627 43.00130299977123, -89.5004920001127 43.00124700008591, -89.50043799968603 43.00121399967258, -89.49962799957412 43.00080899996519, -89.49864799958289 43.00113499990521, -89.49904400031633 43.00567999981361, -89.49900400013335 43.0073929997483, -89.49900199958522 43.00848999993276, -89.49900199958522 43.00856500026457, -89.49887400043701 43.01570100014007, -89.51144299972033 43.01578600025068, -89.52236400008906 43.01596699980821, -89.52352800020331 43.01516499991621))",22:0:00,search-result-0-1320!7,0.0,0.0,0.0,0.0,0.0,55.0,25.0,10800.0,5.0,"Block Group 5, Census Tract 108, Dane County, Wisconsin",4533.0,3746.0,182.0,0.0,367.0,15.0,1927.0,4533.0,0.8263842929627179,0.0401500110302228,0.0,0.0809618354290756,0.0033090668431502,0.4251047871166997
"POLYGON ((-89.49900199958522 43.00848999993276, -89.49900400013335 43.0073929997483, -89.49367300018204 43.00767100025494, -89.49280699999363 43.01049400013849, -89.49094200044576 43.012079999933, -89.49081199985109 43.01571599989771, -89.49887400043701 43.01570100014007, -89.49900199958522 43.00856500026457, -89.49900199958522 43.00848999993276))",22:0:00,search-result-0-1320!8,0.0,0.0,0.0,0.0,0.0,55.0,25.0,10702.0,4.0,"Block Group 4, Census Tract 107.02, Dane County, Wisconsin",1080.0,874.0,183.0,0.0,16.0,0.0,392.0,1080.0,0.8092592592592592,0.1694444444444444,0.0,0.0148148148148148,0.0,0.362962962962963
"POLYGON ((-89.5166570003941 43.09683100006806, -89.51792500026542 43.09535400024371, -89.50852000036343 43.09451900006547, -89.50194300028211 43.09182299972209, -89.48986500037014 43.08607100029175, -89.48818200039715 43.08500699971069, -89.48083799986163 43.08030099985774, -89.48124399974249 43.08105300002651, -89.48532000024129 43.08641199969174, -89.48722499997214 43.08761300030462, -89.48776999977019 43.08791900029646, -89.48589400035166 43.08967600031628, -89.4860030001316 43.08974199982882, -89.48879199959418 43.09162999990107, -89.49572500022597 43.09651899999225, -89.49663400007209 43.096919000273, -89.50183500032708 43.09707899978486, -89.5166570003941 43.09683100006806))",22:0:00,search-result-0-1320!9,4.0,17.0,8.0,1.0,1.0,55.0,25.0,11000.0,1.0,"Block Group 1, Census Tract 110, Dane County, Wisconsin",1787.0,1675.0,71.0,0.0,15.0,0.0,878.0,1787.0,0.9373251259093452,0.0397313933967543,0.0,0.0083939563514269,0.0,0.4913262451035254
"POLYGON ((-89.49635799988756 43.18298599996308, -89.49642300018489 43.17735099986935, -89.48148999978979 43.1775590000217, -89.47668000024537 43.17755199978874, -89.47567799961453 43.17754599986917, -89.47504199957989 43.17758400000495, -89.46183600043702 43.17746299993867, -89.46175900044413 43.18275300013563, -89.46175500024617 43.18483499967527, -89.46176699994174 43.19202999971809, -89.4680929999529 43.19207000016034, -89.47674999966725 43.19211799987059, -89.47887100020648 43.19206499977904, -89.48152699959971 43.19125899975843, -89.48495199999526 43.18949099993221, -89.48932899989464 43.1883899997143, -89.49339600017259 43.1884329996749, -89.49289999988007 43.18522700009584, -89.49635799988756 43.18298599996308))",22:0:00,search-result-0-1320!10,0.0,0.0,0.0,0.0,0.0,55.0,25.0,11301.0,2.0,"Block Group 2, Census Tract 113.01, Dane County, Wisconsin",2299.0,2221.0,16.0,0.0,28.0,0.0,983.0,2299.0,0.966072205306655,0.006959547629404,0.0,0.0121792083514571,0.0,0.4275772074815137
"POLYGON ((-89.47522999990086 43.026460000278, -89.47524300031965 43.02595799984567, -89.47499100042458 43.02465200011085, -89.4717049999462 43.02482400010274, -89.46876499997254 43.02368699981477, -89.46661199964625 43.02620600008569, -89.46561599976151 43.02710999970175, -89.46429900038473 43.02819299981969, -89.46154299963575 43.03029199999615, -89.46121600029592 43.03051700029393, -89.46116299969415 43.03055700005621, -89.46084300002703 43.03083099976266, -89.46115500019656 43.03106099981813, -89.46270900029812 43.03180999973502, -89.46798300034804 43.03184400019728, -89.46841400034326 43.03184200005472, -89.47340399981273 43.03186300023497, -89.47341899988135 43.02991399976667, -89.47277199997606 43.02725200025201, -89.47522999990086 43.026460000278))",22:0:00,search-result-0-1320!11,3.0,13.0,7.0,4.0,2.0,55.0,25.0,501.0,2.0,"Block Group 2, Census Tract 5.01, Dane County, Wisconsin",741.0,648.0,11.0,0.0,82.0,0.0,236.0,741.0,0.8744939271255061,0.0148448043184885,0.0,0.1106612685560054,0.0,0.3184885290148448
"POLYGON ((-89.45611399977514 43.06087000017425, -89.45611600032329 43.05362000003877, -89.45609500040689 43.04981600007729, -89.45432000037238 43.04974899979212, -89.45359499975096 43.04528400014997, -89.45116399959034 43.04624100029515, -89.45113199980328 43.06081999989951, -89.45611399977514 43.06087000017425))",22:0:00,search-result-0-1320!12,26.0,30.0,17.0,15.0,11.0,55.0,25.0,401.0,2.0,"Block Group 2, Census Tract 4.01, Dane County, Wisconsin",1016.0,928.0,0.0,0.0,76.0,0.0,434.0,1016.0,0.9133858267716536,0.0,0.0,0.0748031496062992,0.0,0.4271653543307087
"POLYGON ((-89.44601799958694 43.08592299969206, -89.44954500008974 43.08440900009582, -89.44450899969121 43.08102400022165, -89.44382300032616 43.07521800010953, -89.44047400009859 43.07516100023339, -89.43620500015427 43.07416499978169, -89.43374200020658 43.07347800030646, -89.43375300007722 43.07383600031866, -89.43374999970419 43.07399100021593, -89.43374999970419 43.07447800024221, -89.43423299957794 43.07591299983699, -89.43538099979864 43.07702799977628, -89.43574200037197 43.07751399996249, -89.43655599978354 43.07893299997197, -89.43693099970227 43.08229699993154, -89.44611999969419 43.08254899971325, -89.44601799958694 43.08592299969206))",22:0:00,search-result-0-1320!13,30.0,43.0,23.0,16.0,11.0,55.0,25.0,10100.0,1.0,"Block Group 1, Census Tract 101, Dane County, Wisconsin",1039.0,871.0,11.0,19.0,85.0,2.0,430.0,1039.0,0.8383060635226179,0.0105871029836381,0.0182868142444658,0.0818094321462945,0.0019249278152069,0.4138594802694899
"POLYGON ((-89.49183000037547 43.14196700014634, -89.49225999964746 43.14143799994828, -89.49166200014598 43.14070600000353, -89.49157400028243 43.13360899988142, -89.48165700019436 43.13369800003536, -89.4716489998697 43.13374599974057, -89.47139100012684 43.13731300006902, -89.46153099994019 43.13732400028317, -89.45929399994831 43.13732299996584, -89.45186499992229 43.13734600005006, -89.44209599997224 43.13739299985327, -89.44217700016307 43.14022699978578, -89.44061600038881 43.13999200015694, -89.43437700041629 43.14143600010364, -89.42977299983789 43.14082399999971, -89.42811699962908 43.14121399990002, -89.42685399978065 43.1400690002073, -89.42749700038627 43.14151899982809, -89.43059100034573 43.14135300026657, -89.43406100004881 43.14208899997739, -89.42999700014389 43.14177000012548, -89.42845300008806 43.14223199995838, -89.42531499974767 43.14105600025029, -89.42433200028172 43.142266000143, -89.41912799965368 43.1447190001188, -89.41683499958532 43.14472499998578, -89.41738199993149 43.14500900000724, -89.41360799955648 43.14705700025785, -89.40873899956253 43.14672700028088, -89.40943599969651 43.15107700028606, -89.40879399981411 43.15188500007615, -89.40539799973087 43.15198500004055, -89.40429300006618 43.15084700024528, -89.4032379997319 43.15008799993362, -89.40240199968072 43.15039400025809, -89.41588300008151 43.16281100028346, -89.42518400022642 43.17131599981138, -89.42965099963916 43.17448899988017, -89.43199499976114 43.17610600015677, -89.43352000044874 43.17464100002945, -89.43499699965909 43.17546899981898, -89.43598099984828 43.17563299971119, -89.43781799980707 43.17560000009185, -89.43881500041505 43.17728600016772, -89.44689800001903 43.17736000010475, -89.46183600043702 43.17746299993867, -89.46190599985891 43.17361399981787, -89.46190699968383 43.17355699983036, -89.46192599995041 43.17238900002605, -89.46194100001901 43.17145499985735, -89.46200499959312 43.16741100012566, -89.46201999966173 43.16646799996128, -89.46755200035282 43.16672399985644, -89.47144100035555 43.16633299973037, -89.47956699961726 43.16292400005197, -89.48171400009578 43.16293399969091, -89.49171900004737 43.16283599975159, -89.49167700021458 43.14838800023592, -89.49110899995202 43.14766800008223, -89.49169700030608 43.14640300019091, -89.49183000037547 43.14196700014634))",22:0:00,search-result-0-1320!14,0.0,0.0,0.0,0.0,0.0,55.0,25.0,11200.0,2.0,"Block Group 2, Census Tract 112, Dane County, Wisconsin",5067.0,4927.0,2.0,0.0,69.0,0.0,1934.0,5067.0,0.9723702388000788,0.0003947108742845,0.0,0.0136175251628182,0.0,0.3816854154331952
"POLYGON ((-89.4060260002679 43.07334500023651, -89.40569300018198 43.07289599999496, -89.40571499992328 43.06771900003157, -89.40094100036387 43.06764999998691, -89.40083300040884 43.07096500009666, -89.40073399977632 43.07208800007803, -89.40059999988202 43.07326600009778, -89.4060260002679 43.07334500023651))",22:0:00,search-result-0-1320!15,40.0,63.0,30.0,30.0,16.0,55.0,25.0,1101.0,1.0,"Block Group 1, Census Tract 11.01, Dane County, Wisconsin",2416.0,1905.0,72.0,0.0,385.0,0.0,550.0,2416.0,0.7884933774834437,0.0298013245033112,0.0,0.1593543046357615,0.0,0.2276490066225165
"POLYGON ((-89.40396599982805 43.04169600001272, -89.40398099989663 43.0386160001059, -89.4028800004299 43.03859700018917, -89.39723599958583 43.03852199976949, -89.3939879996406 43.03847800009335, -89.39403200002153 43.04175099967281, -89.39401899960275 43.04902000000288, -89.39956700018735 43.04973999980703, -89.40018300013051 43.04995299975653, -89.40350200022085 43.0455690000461, -89.40389700023105 43.04457100026523, -89.40395599978228 43.04389300019886, -89.40396099980515 43.04223199970811, -89.40396599982805 43.04169600001272))",22:0:00,search-result-0-1320!16,1.0,0.0,0.0,1.0,0.0,55.0,25.0,1401.0,3.0,"Block Group 3, Census Tract 14.01, Dane County, Wisconsin",2237.0,1078.0,436.0,0.0,454.0,0.0,702.0,2237.0,0.4818953956191327,0.1949038891372373,0.0,0.2029503799731783,0.0,0.3138131426016987
"POLYGON ((-89.39737600022625 43.07490200007113, -89.39743200030273 43.07322099969915, -89.39390899999789 43.07326099983642, -89.39353200042935 43.07227099975786, -89.39172499970947 43.07351300003508, -89.38992600028381 43.07475800016105, -89.39737600022625 43.07490200007113))",22:0:00,search-result-0-1320!17,33.0,65.0,32.0,30.0,16.0,55.0,25.0,1603.0,1.0,"Block Group 1, Census Tract 16.03, Dane County, Wisconsin",3346.0,3081.0,0.0,0.0,195.0,13.0,1167.0,3346.0,0.92080095636581,0.0,0.0,0.0582785415421398,0.0038852361028093,0.348774656306037
"POLYGON ((-89.42882499963372 42.98681000002038, -89.42841799992794 42.98672799968736, -89.41322299959202 42.98713700011618, -89.41211700010243 42.97244999987895, -89.41186400038242 42.97233599969107, -89.40372999982648 42.97238599976491, -89.38857100037386 42.97189700017656, -89.38660999966821 42.97122799969183, -89.38630400024478 42.99324200000552, -89.38616000030471 42.99567799992735, -89.3849479996116 43.00140399997794, -89.38316500007949 43.00864800015721, -89.38150899987065 43.01795300027783, -89.38197400020107 43.02308500004833, -89.38291599965915 43.02580800019931, -89.38300299969778 43.02579399979334, -89.39123500016302 43.02471399994204, -89.39264699997437 43.02370599975058, -89.39514799955687 43.02360600029898, -89.3954160002438 43.01962000016696, -89.3947550000948 43.01863099994227, -89.39561299988729 43.01673500011775, -89.39643600041799 43.00310700010179, -89.39675400043531 43.00171400025201, -89.40636000017875 43.00191499990325, -89.41291399979553 43.00171400025201, -89.42801399969692 43.00119799974456, -89.42882499963372 42.98681000002038))",22:0:00,search-result-0-1320!18,0.0,0.0,0.0,0.0,0.0,55.0,25.0,10702.0,3.0,"Block Group 3, Census Tract 107.02, Dane County, Wisconsin",2767.0,2438.0,180.0,15.0,31.0,0.0,1543.0,2767.0,0.8810986628117095,0.0650524033249006,0.0054210336104083,0.0112034694615106,0.0,0.5576436573906758
"POLYGON ((-89.48421100037864 43.2669779998274, -89.48596600032167 43.26509000019939, -89.48125499961314 43.26504500026437, -89.48120299973462 43.25762299991712, -89.48114900020624 43.24333399975404, -89.48114900020624 43.2432520001983, -89.48114900020624 43.24315400028124, -89.48115000003116 43.23947599967357, -89.48133800035212 43.22124499990271, -89.44078200007017 43.22107600017799, -89.43947700038893 43.22141800015832, -89.43763200003423 43.2210979999014, -89.42173799991447 43.22115899971787, -89.42171000032538 43.20660299996378, -89.41075499962147 43.2066300001685, -89.36195599990192 43.20682200011526, -89.36219699992635 43.21388400020346, -89.36220299977413 43.21421499981492, -89.36234099986639 43.21805700012892, -89.36247200028596 43.22063199971882, -89.362616000226 43.22851199981216, -89.36262299989869 43.22899600027656, -89.36279399960291 43.23575300021648, -89.36285999972516 43.24176099974537, -89.36481600040796 43.24483200003137, -89.3676419996805 43.24803600006933, -89.3678330003745 43.25001399980348, -89.3680729996757 43.25055600013584, -89.37003600003119 43.25024399992518, -89.3715359997061 43.25025800006956, -89.37153900007914 43.25151599971817, -89.37247800006249 43.25152299997169, -89.37251200039766 43.25280299971952, -89.37245999962082 43.25401299976109, -89.37193400008935 43.25455999967384, -89.36880199959677 43.25646000006936, -89.3678609999636 43.25762600019234, -89.36782900017654 43.25891600016186, -89.36784300042027 43.2605059999477, -89.36767400036584 43.26207799974733, -89.36769399955902 43.26459300000199, -89.36691299975944 43.26472399993715, -89.36336799971328 43.26479700025806, -89.36290199955795 43.26523100026021, -89.36292900022046 43.26715800019353, -89.36308499985607 43.28130500028706, -89.36315900037421 43.29403599974004, -89.38292499987996 43.29403500002856, -89.40263199983448 43.29406900001631, -89.41183599989502 43.29413000000439, -89.41757000025248 43.29417000015633, -89.44237200015675 43.29415999979391, -89.48163000043017 43.29409399997596, -89.48128899994833 43.2689029998071, -89.48320100025019 43.26781399968306, -89.48421100037864 43.2669779998274))",22:0:00,search-result-0-1320!19,0.0,0.0,0.0,0.0,0.0,55.0,25.0,13200.0,2.0,"Block Group 2, Census Tract 132, Dane County, Wisconsin",1748.0,1733.0,0.0,0.0,12.0,0.0,627.0,1748.0,0.9914187643020596,0.0,0.0,0.0068649885583524,0.0,0.358695652173913
"POLYGON ((-89.3680729996757 43.25055600013584, -89.3678330003745 43.25001399980348, -89.3676419996805 43.24803600006933, -89.36481600040796 43.24483200003137, -89.36285999972516 43.24176099974537, -89.35660499985912 43.24209799994747, -89.35813600039447 43.24340600031041, -89.35105899982263 43.24485799980267, -89.34721699967557 43.24704500001204, -89.34474600023027 43.24936500007399, -89.34114199973457 43.25019900014042, -89.34119699998615 43.25082800022338, -89.34120500038208 43.25097900020951, -89.34135799964464 43.25267200030532, -89.35600300015967 43.25269599987445, -89.36280199999884 43.25282900001429, -89.36477799987482 43.25247599987146, -89.36595700005766 43.25182299989315, -89.36767299964264 43.25070700014201, -89.3680729996757 43.25055600013584))",22:0:00,search-result-0-1320!20,0.0,0.0,0.0,0.0,0.0,55.0,25.0,13302.0,2.0,"Block Group 2, Census Tract 133.02, Dane County, Wisconsin",3113.0,2895.0,0.0,50.0,86.0,0.0,1109.0,3113.0,0.9299710889816896,0.0,0.0160616768390619,0.0276260841631866,0.0,0.3562479922903951
"POLYGON ((-89.35146300005368 43.09280800011719, -89.35105600034791 43.09029899994955, -89.34975599979121 43.08854599995539, -89.34824600007059 43.08906799979152, -89.34462400003156 43.08977199988198, -89.34144700023143 43.0897410000455, -89.33718699960959 43.0904749999816, -89.33429000019196 43.08984499973118, -89.33403599974874 43.09105199983095, -89.341058000069 43.09384500011848, -89.34596499969778 43.0939219998775, -89.34950899991902 43.09318399970375, -89.35079400040709 43.09295099985859, -89.35146300005368 43.09280800011719))",22:0:00,search-result-0-1320!21,9.0,15.0,10.0,3.0,2.0,55.0,25.0,2000.0,3.0,"Block Group 3, Census Tract 20, Dane County, Wisconsin",1546.0,1424.0,0.0,0.0,47.0,0.0,744.0,1546.0,0.9210866752910736,0.0,0.0,0.0304010349288486,0.0,0.48124191461837
"POLYGON ((-89.35152900017592 43.05940400007922, -89.35123299989991 43.05757299986635, -89.34958300043719 43.0562879998368, -89.3460579995842 43.06029300026055, -89.34470000019952 43.05962899995544, -89.34261899984325 43.06204999967812, -89.3412270001234 43.06136300026672, -89.33937599992089 43.06287199982904, -89.33802500020892 43.06239499979488, -89.33350900039237 43.06230699987157, -89.3331319999255 43.0705420000313, -89.33278200012114 43.07099400006864, -89.32980799981229 43.07425999999609, -89.33294399960452 43.07239699972538, -89.33436100033707 43.07254500018971, -89.33712200021058 43.07185800027203, -89.33991499987116 43.07184199972275, -89.34128200037497 43.07074900000914, -89.34325999990077 43.06811000013011, -89.34715899994924 43.06626400015959, -89.34888899977791 43.06498999991568, -89.35152900017592 43.05940400007922))",22:0:00,search-result-0-1320!22,0.0,0.0,0.0,0.0,0.0,55.0,25.0,10300.0,2.0,"Block Group 2, Census Tract 103, Dane County, Wisconsin",1840.0,1749.0,0.0,0.0,32.0,0.0,727.0,1840.0,0.9505434782608696,0.0,0.0,0.017391304347826,0.0,0.3951086956521739
"POLYGON ((-89.36262299989869 43.22899600027656, -89.362616000226 43.22851199981216, -89.36247200028596 43.22063199971882, -89.36234099986639 43.21805700012892, -89.36220299977413 43.21421499981492, -89.3612360002017 43.21541199969393, -89.36021799967733 43.21611199989177, -89.34825399956819 43.21636799982414, -89.32330400042422 43.21641099970992, -89.32354100025067 43.22366200029323, -89.34024999960691 43.22363799975911, -89.34349599990232 43.22364999970005, -89.34346400011526 43.22259699981979, -89.34519399994394 43.22278400007862, -89.34609399956922 43.2227320000152, -89.34778300028832 43.22230999977363, -89.34775300015109 43.22257999982736, -89.34688799978758 43.22363499977349, -89.34812200022202 43.2253870002724, -89.3468669998712 43.22627900007226, -89.34868000043885 43.22781499971667, -89.34741599986721 43.22937600029559, -89.34811999967388 43.23091399997402, -89.34849899979059 43.2314790000619, -89.35155400029028 43.23358800021406, -89.35567599992153 43.23341399975465, -89.35732499955934 43.23252299971638, -89.35753200014689 43.23046700017381, -89.3610460002309 43.22823799995248, -89.36262299989869 43.22899600027656))",22:0:00,search-result-0-1320!23,0.0,0.0,0.0,0.0,0.0,55.0,25.0,13200.0,3.0,"Block Group 3, Census Tract 132, Dane County, Wisconsin",2028.0,1800.0,0.0,0.0,139.0,0.0,848.0,2028.0,0.8875739644970414,0.0,0.0,0.0685404339250493,0.0,0.4181459566074951
"POLYGON ((-89.36220299977413 43.21421499981492, -89.36219699992635 43.21388400020346, -89.36195599990192 43.20682200011526, -89.36179000022057 43.19450400026746, -89.34925899967376 43.19459899971612, -89.3462690003697 43.1945259997531, -89.34500700034619 43.19452999989687, -89.34211900025106 43.1945410002909, -89.33987499968818 43.19451299993894, -89.33365699963207 43.1946239999256, -89.32484599993191 43.19463599968196, -89.32316700015686 43.20561199984834, -89.32318600042343 43.20918799993862, -89.32309400036193 43.21641000003265, -89.32330400042422 43.21641099970992, -89.34825399956819 43.21636799982414, -89.36021799967733 43.21611199989177, -89.3612360002017 43.21541199969393, -89.36220299977413 43.21421499981492))",22:0:00,search-result-0-1320!24,0.0,0.0,0.0,0.0,0.0,55.0,25.0,13200.0,4.0,"Block Group 4, Census Tract 132, Dane County, Wisconsin",1769.0,1749.0,20.0,0.0,0.0,0.0,680.0,1769.0,0.9886941775014132,0.0113058224985867,0.0,0.0,0.0,0.3843979649519503
"POLYGON ((-89.33268599986165 43.09769100007821, -89.33188400014569 43.09458100013377, -89.33249599989087 43.09319200014443, -89.32515300007859 43.08996800030474, -89.3232120003627 43.09104300000464, -89.32311199990529 43.0935799999267, -89.3233379998611 43.09420200015303, -89.32318800007326 43.09820900013629, -89.31645700000615 43.09829099984249, -89.316502000212 43.09849400000264, -89.31658900025064 43.09889199992077, -89.31672200032001 43.09986500008355, -89.31677699967329 43.10079800002719, -89.31677400019858 43.1013569997907, -89.31669100035789 43.10654299968264, -89.32367400032008 43.10665099968862, -89.32436600043121 43.10591799967735, -89.32567399958715 43.10565899968554, -89.32858199977376 43.10411400020799, -89.33087099964418 43.1002539998324, -89.33153599999113 43.09941799994077, -89.33268599986165 43.09769100007821))",22:0:00,search-result-0-1320!25,10.0,15.0,10.0,3.0,2.0,55.0,25.0,2700.0,3.0,"Block Group 3, Census Tract 27, Dane County, Wisconsin",1007.0,960.0,6.0,15.0,0.0,0.0,517.0,1007.0,0.9533267130089376,0.0059582919563058,0.0148957298907646,0.0,0.0,0.5134061569016882
"POLYGON ((-89.33045499971759 43.1131369999037, -89.33052400021286 43.11067000001631, -89.31947200032289 43.11058400009928, -89.31815300039796 43.10987499999928, -89.31768700024263 43.1101250002144, -89.31090599994681 43.11377699969066, -89.31455999977291 43.11377400020627, -89.31511299996686 43.11396699974276, -89.32147400013811 43.11889900023544, -89.32469799979391 43.11683699983787, -89.33045499971759 43.1131369999037))",22:0:00,search-result-0-1320!26,28.0,21.0,13.0,7.0,5.0,55.0,25.0,2601.0,1.0,"Block Group 1, Census Tract 26.01, Dane County, Wisconsin",1165.0,887.0,82.0,23.0,43.0,0.0,449.0,1165.0,0.76137339055794,0.0703862660944206,0.0197424892703862,0.0369098712446351,0.0,0.3854077253218884
"POLYGON ((-89.40170500044502 43.15075300031567, -89.40189500041583 43.15064400006288, -89.39941800022443 43.1483680001277, -89.39656699993924 43.1457489996812, -89.38959599967262 43.14578199969712, -89.38665099967608 43.14642799981801, -89.38324200007237 43.14807500002053, -89.38264200002274 43.14801200025241, -89.38201400038405 43.14836599985434, -89.37553799968674 43.14833100030347, -89.36888100013779 43.14829200018112, -89.36646400022086 43.14755400013222, -89.3628709995958 43.14733999977836, -89.36185100031994 43.14724299988882, -89.35997800037612 43.14721600028405, -89.35507900024494 43.14714999981634, -89.35462800015823 43.14703500005262, -89.35384800018356 43.14762100031258, -89.35191400014038 43.14852300013976, -89.34773600043265 43.1502740001721, -89.34237199997106 43.15325900026064, -89.34264200030779 43.15244299972661, -89.33987399986326 43.15340200032607, -89.3396649996259 43.1533109999061, -89.33798099982799 43.15240400026196, -89.33603799956398 43.15047000021255, -89.33517200027389 43.15044400016981, -89.33496600040958 43.15044099986167, -89.33252000018032 43.15011599968858, -89.32838000010742 43.15462400004718, -89.32518400004072 43.15299100022668, -89.32502400020714 43.15298699998253, -89.3250140001614 43.15369100025725, -89.31507399960881 43.1537069997373, -89.31257600039933 43.15372299986851, -89.30832199962531 43.15374999987569, -89.30626000043392 43.15378300015946, -89.30854599993128 43.15901599999687, -89.30956299973242 43.16066399969927, -89.30978600021351 43.16098900013148, -89.312214999826 43.16461400031963, -89.31467100010099 43.16818100008587, -89.32004300006018 43.17530599983728, -89.32811499979354 43.18160599998099, -89.33364999995936 43.18014699980675, -89.3333500003837 43.17866600018752, -89.33435700013911 43.17855100012157, -89.33865700004559 43.18018999967837, -89.3429240003401 43.1795799997489, -89.34669500034207 43.1779019999726, -89.34990999977701 43.17802899969674, -89.35090700038499 43.17716300018024, -89.35224700022631 43.17771900026148, -89.35341299999037 43.1758690002211, -89.35567099989865 43.17601399980171, -89.35592100014391 43.17521099984015, -89.35783199972255 43.17684799996128, -89.36192400011487 43.17610099977788, -89.36191999991692 43.17656500017771, -89.36316600004692 43.1778330002748, -89.36315799965099 43.17973699975369, -89.36667299955991 43.17875700018305, -89.36764099985558 43.17655399981936, -89.37246399981876 43.17211399983763, -89.37308200031006 43.17019900029618, -89.37257699979668 43.17007299979309, -89.37198099994501 43.16742799976922, -89.37250200035193 43.16667599983499, -89.37427499983829 43.16411599973487, -89.37458600018293 43.1625189998674, -89.37942900023762 43.16208700003115, -89.38433300039168 43.15787400014412, -89.3855450001865 43.15493700014676, -89.39122000009439 43.15198500004055, -89.39242000019364 43.15198299988561, -89.39858399982309 43.1520130002372, -89.40170500044502 43.15075300031567))",22:0:00,search-result-0-1320!27,0.0,0.0,0.0,0.0,0.0,55.0,25.0,11200.0,4.0,"Block Group 4, Census Tract 112, Dane County, Wisconsin",1769.0,1634.0,13.0,0.0,70.0,0.0,937.0,1769.0,0.9236856981345392,0.0073487846240814,0.0,0.0395703787450537,0.0,0.5296777840587903
