geometry,start_time,search_time,add_service_time,add_census_time
POINT (-89.40709864985415 43.01689483211628),0:0:00,0.005144410853763278,0.0030791759490966797,0.009484052658081055
POINT (-89.38598407238985 43.07808124592582),0:0:00,0.0050478513292271454,0.0031061172485351562,0.009546995162963867
POINT (-89.38104340261641 42.92976509494407),0:0:00,0.004736715083499606,0.0030786991119384766,0.00980520248413086
POINT (-89.3888655158092 43.05447329097775),0:0:00,0.005187803035159763,0.003078937530517578,0.009698629379272461
POINT (-89.37892251800692 43.08210550985869),0:0:00,0.004890495067020114,0.0032126903533935547,0.010052919387817383
POINT (-89.43790396554472 42.89128234492809),0:0:00,0.004993253474612888,0.0030896663665771484,0.009911775588989258
POINT (-89.38075665601298 43.04594198957711),0:0:00,0.004682117228885349,0.003073453903198242,0.010088443756103516
POINT (-89.37000989921957 43.08668302570631),0:0:00,0.004668765788455661,0.0030739307403564453,0.010081052780151367
POINT (-89.35904090074727 43.13793231162969),0:0:00,0.004870944743533786,0.0030956268310546875,0.010103702545166016
POINT (-89.35926999648247 43.11808048149292),0:0:00,0.004933887248416599,0.003083467483520508,0.010072708129882812
POINT (-89.35378965001736 43.10973220461785),0:0:00,0.004935794597049411,0.0030584335327148438,0.010241031646728516
POINT (-89.34072556466606 43.05681818668809),0:0:00,0.004876905208011325,0.0031058788299560547,0.008668899536132812
POINT (-89.38523168790219 43.18224990098206),0:0:00,0.004678064113040622,0.0030868053436279297,0.010157108306884766
POINT (-89.33164201625276 43.05863684011441),0:0:00,0.005632215266605075,0.003061532974243164,0.010198354721069336
POINT (-89.32023761156799 43.07354692953717),0:0:00,0.005267673259158786,0.0030858516693115234,0.010181903839111328
POINT (-89.30987251060454 43.09191893584645),0:0:00,0.004931503062625583,0.0030646324157714844,0.01037454605102539
POINT (-89.28626007925929 43.07834971145294),0:0:00,0.005071216349979099,0.0030586719512939453,0.010078907012939453
POINT (-89.29047856269483 43.15536908911736),0:0:00,0.00499206138171738,0.003103017807006836,0.01047372817993164
POINT (-89.30470014165462 42.94595096434097),0:0:00,0.0050004060319859345,0.0030601024627685547,0.010544538497924805
POINT (-89.27490169071311 42.97372916963085),0:0:00,0.004666620021243747,0.003070354461669922,0.010510683059692383
POINT (-89.26814083050037 43.00020333074696),0:0:00,0.00492649627246445,0.003075122833251953,0.010661125183105469
POINT (-89.2543335991909 43.17941696996946),0:0:00,0.004666858439822849,0.0030896663665771484,0.011035919189453125
POINT (-89.22025804318837 43.18544080303251),0:0:00,0.005060010676761325,0.0030775070190429688,0.010884761810302734
POINT (-89.23124966766352 43.05574718320674),0:0:00,0.004797750239749606,0.0031485557556152344,0.010575056076049805
POINT (-89.19161761144784 43.21318565393248),0:0:00,0.004886203532596286,0.003340482711791992,0.010521888732910156
POINT (-89.19791660630933 42.98254107176306),0:0:00,0.004804902797122653,0.003513336181640625,0.010598182678222656
POINT (-89.65749071743502 43.12558522013633),2:0:00,0.0048623539560990366,0.0032706260681152344,0.00017976760864257812
POINT (-89.58410468038977 42.9977144585),2:0:00,0.004921720182295326,0.0033690929412841797,0.00017714500427246094
POINT (-89.52480673380735 43.0440282770501),2:0:00,0.004930780088301185,0.003170013427734375,0.0001773834228515625
POINT (-89.52461125108374 43.02680593102333),2:0:00,0.004896924650068763,0.003248929977416992,0.0001742839813232422
POINT (-89.51016191651111 43.0479695906991),2:0:00,0.0048962093943314584,0.003152132034301758,0.0001766681671142578
POINT (-89.51038685165236 43.05227107868227),2:0:00,0.004768893873091224,0.0032324790954589844,0.00017452239990234375
POINT (-89.51219979010558 43.08965426447594),2:0:00,0.004990384733076576,0.0031409263610839844,0.0001773834228515625
POINT (-89.50976977139315 43.00914377567291),2:0:00,0.004922673856611732,0.0032100677490234375,0.00017404556274414062
POINT (-89.4953635682338 43.01195727825036),2:0:00,0.004700706159468177,0.0031464099884033203,0.00018072128295898438
POINT (-89.4973142482356 43.09199256436295),2:0:00,0.004935786878462318,0.003220796585083008,0.00017333030700683594
POINT (-89.4774859410682 43.18415120577612),2:0:00,0.004916951810713294,0.0031404495239257812,0.0001728534698486328
POINT (-89.46881918649049 43.0285030071496),2:0:00,0.004579351102705482,0.003217458724975586,0.00017404556274414062
POINT (-89.45345719091792 43.05403277229356),2:0:00,0.004971311246748451,0.003137826919555664,0.00017261505126953125
POINT (-89.44052407684273 43.07889856635633),2:0:00,0.004849479352827552,0.0031561851501464844,0.00017070770263671875
POINT (-89.45226690575925 43.1545956125109),2:0:00,0.004921720182295326,0.0033369064331054688,0.000202178955078125
POINT (-89.40326758863732 43.07052914423185),2:0:00,0.005650565778608802,0.0030045509338378906,0.0001723766326904297
POINT (-89.39871420354886 43.04369277370223),2:0:00,0.0050433136576371225,0.0030083656311035156,0.00017189979553222656
POINT (-89.39414320353737 43.07399132234011),2:0:00,0.005083844816084388,0.003022432327270508,0.00017380714416503906
POINT (-89.40072080450352 42.9944021847071),2:0:00,0.00498490110575724,0.003045797348022461,0.0001811981201171875
POINT (-89.42013526535834 43.2536662672154),2:0:00,0.004957959806318763,0.0030024051666259766,0.00017189979553222656
POINT (-89.35617002814111 43.24846771579416),2:0:00,0.005122945463057044,0.003314971923828125,0.00017309188842773438
POINT (-89.34395789169839 43.09151386269534),2:0:00,0.004933641111250404,0.003139019012451172,0.00017499923706054688
POINT (-89.34120620942817 43.06533035050953),2:0:00,0.004958913480635169,0.0031309127807617188,0.00017571449279785156
POINT (-89.34644821958011 43.22224882219497),2:0:00,0.004815147077436927,0.0031194686889648438,0.0002846717834472656
POINT (-89.34271288836683 43.20553479020682),2:0:00,0.005081937467451576,0.003072500228881836,0.00018405914306640625
POINT (-89.32475729628278 43.09924250604987),2:0:00,0.005046889936323646,0.0030727386474609375,0.00018143653869628906
POINT (-89.32193010801609 43.11358399032245),2:0:00,0.004912660276289466,0.0031278133392333984,0.00017881393432617188
POINT (-89.34916993547874 43.16232612116375),2:0:00,0.0050182797068314584,0.003007650375366211,0.00017881393432617188
POINT (-89.3092231240533 43.10252708506197),2:0:00,0.004997060453291419,0.003009796142578125,0.00017595291137695312
POINT (-89.30478226009474 43.14018318292585),2:0:00,0.004903600370283607,0.003000497817993164,0.00017905235290527344
POINT (-89.30115533318055 43.08790430523557),2:0:00,0.004868552839155677,0.0030274391174316406,0.00018095970153808594
POINT (-89.30474489428785 43.11927989325641),2:0:00,0.0048661686533646616,0.003009319305419922,0.0001766681671142578
POINT (-89.31585834729916 42.9723982180408),2:0:00,0.004739568387861732,0.0031747817993164062,0.00018596649169921875
POINT (-89.29116916461297 43.08819284036899),2:0:00,0.004887387906904701,0.003041982650756836,0.0001747608184814453
POINT (-89.27617811533685 43.09443777448577),2:0:00,0.005051181470747474,0.003010272979736328,0.00017547607421875
POINT (-89.25206529058502 43.16598526352872),2:0:00,0.004874990140791419,0.0029931068420410156,0.00017189979553222656
POINT (-89.23502484732165 43.18232405011608),2:0:00,0.005168721830244544,0.003020763397216797,0.00017571449279785156
POINT (-89.24816371042867 43.19058514614002),2:0:00,0.005042836820478919,0.0030167102813720703,0.0001728534698486328
POINT (-89.21015308973881 43.17209370907372),2:0:00,0.004849479352827552,0.0031349658966064453,0.00017452239990234375
POINT (-89.55780318544446 43.00469304934783),2:0:00,0.005225465452070716,0.0030221939086914062,0.0001735687255859375
POINT (-89.55136610399407 43.03059404744165),2:0:00,0.005275771772261146,0.0030434131622314453,0.00017333030700683594
POINT (-89.57121064042052 43.08172733998568),2:0:00,0.005184695875044349,0.0030074119567871094,0.00017380714416503906
POINT (-89.52465909289037 42.97080432046756),2:0:00,0.005161330854292396,0.0029916763305664062,0.0001747608184814453
POINT (-89.51125809928963 43.05733812245219),2:0:00,0.005080745374556068,0.0031032562255859375,0.00017380714416503906
POINT (-89.49868505259711 43.04245656062503),2:0:00,0.005011365568037513,0.0030205249786376953,0.00017499923706054688
POINT (-89.47999479228977 43.01993540928788),2:0:00,0.004928395902510169,0.003011465072631836,0.0001728534698486328
POINT (-89.45187321207838 43.04200661957658),2:0:00,0.0049365021341996225,0.0030498504638671875,0.00017499923706054688
POINT (-89.45284565448232 43.07915659911248),2:0:00,0.0048983551615433725,0.0030901432037353516,0.0001728534698486328
POINT (-89.44486999653252 42.99021863686018),2:0:00,0.004900739347334388,0.003071308135986328,0.00017333030700683594
POINT (-89.42902911037623 43.05998853220132),2:0:00,0.004901216184492591,0.003122568130493164,0.00017452239990234375
POINT (-89.41512198321931 43.03062558863945),2:0:00,0.0048470951670365366,0.003106832504272461,0.00017452239990234375
POINT (-89.39500349336612 43.07664843837969),2:0:00,0.004973457013960365,0.003078460693359375,0.00017452239990234375
POINT (-89.39735203835903 43.06444711267117),2:0:00,0.004930303251142982,0.0030755996704101562,0.00017452239990234375
POINT (-89.38734526371564 43.07418080391015),2:0:00,0.0048470951670365366,0.0031142234802246094,0.0001728534698486328
POINT (-89.38230221541342 43.07916190274393),2:0:00,0.0047419525736527475,0.003124713897705078,0.00017452239990234375
POINT (-89.38490786075492 43.03451930093453),2:0:00,0.004971072828169349,0.0030961036682128906,0.00017333030700683594
POINT (-89.40210464100423 42.95305951933356),2:0:00,0.004932925855513099,0.0031070709228515625,0.00017452239990234375
POINT (-89.37191810587368 43.11290346612304),2:0:00,0.004800126706953529,0.0031118392944335938,0.0001747608184814453
POINT (-89.35529900479308 43.09314986360616),2:0:00,0.0048809506052689584,0.003249645233154297,0.0001728534698486328
POINT (-89.35324750408614 43.10227672576114),2:0:00,0.004813954984541419,0.0031812191009521484,0.00017380714416503906
POINT (-89.36347553235204 42.90465083706781),2:0:00,0.004951999341841224,0.0032634735107421875,0.00023818016052246094
POINT (-89.34665611203 43.10464303703347),2:0:00,0.004848048841352943,0.003290891647338867,0.00017690658569335938
POINT (-89.31784649967223 43.09264114948733),2:0:00,0.004754827176924232,0.003233194351196289,0.00017547607421875
POINT (-89.31774992148978 43.06030609263263),2:0:00,0.004875943815107826,0.0031442642211914062,0.00017452239990234375
POINT (-89.24437307713967 43.20124035629347),2:0:00,0.004860923444624427,0.0031957626342773438,0.00017952919006347656
POINT (-89.23315592829472 43.21344261086789),2:0:00,0.005169437085981849,0.0032410621643066406,0.0001761913299560547
POINT (-89.1838364514945 43.08903698157069),2:0:00,0.00507192388712931,0.0031397342681884766,0.00017452239990234375
POINT (-89.16289717021935 43.06197758317929),2:0:00,0.004903123533125404,0.0032339096069335938,0.00017333030700683594
POINT (-89.66746014717977 43.18489833098401),2:0:00,0.005498454725142005,0.003149747848510742,0.0001761913299560547
POINT (-89.55678461138665 42.99396298464499),2:0:00,0.005215213453169349,0.0032265186309814453,0.0002129077911376953
POINT (-89.54246561176792 42.99567294994188),2:0:00,0.0049534298533158334,0.003202199935913086,0.00018167495727539062
POINT (-89.55352074185518 42.97318040637071),2:0:00,0.005062148725386146,0.0032253265380859375,0.00017642974853515625
POINT (-89.51930428847504 43.06576513422576),2:0:00,0.004892156278486732,0.003128528594970703,0.00017380714416503906
POINT (-89.56604648241176 43.15600696201212),2:0:00,0.005154178296919349,0.003191709518432617,0.00017690658569335938
POINT (-89.51330908165728 43.06868865528243),2:0:00,0.004897639905806068,0.0030829906463623047,0.00017261505126953125
POINT (-89.51615283285348 43.07799208329321),2:0:00,0.00490407720744181,0.0031626224517822266,0.00017499923706054688
POINT (-89.4958165181658 43.04963947768024),2:0:00,0.004901693021650794,0.003077983856201172,0.0001742839813232422
POINT (-89.4861513782882 43.03550403242291),2:0:00,0.004849002515669349,0.0030870437622070312,0.00017547607421875
POINT (-89.49265188822787 43.07152382047979),2:0:00,0.004808709775801185,0.003088712692260742,0.00017213821411132812
POINT (-89.48450582183519 43.04296281324995),2:0:00,0.0049953915232377084,0.0030083656311035156,0.0001735687255859375
POINT (-89.47790438338659 43.02926888194253),2:0:00,0.004818723356123451,0.0031943321228027344,0.0001709461212158203
POINT (-89.4834230261924 43.11258505980098),2:0:00,0.004821822797651771,0.0030260086059570312,0.0001761913299560547
POINT (-89.47446996034297 43.02206955615732),2:0:00,0.004918382322187904,0.0030395984649658203,0.00017404556274414062
POINT (-89.47374703176148 43.06824701270198),2:0:00,0.00485520139872599,0.0030198097229003906,0.00017404556274414062
POINT (-89.47094712070655 43.0787226250451),2:0:00,0.004895255720015052,0.003026247024536133,0.00017404556274414062
POINT (-89.45853196903435 43.18852870343173),2:0:00,0.00499109998881388,0.0031137466430664062,0.00017499923706054688
POINT (-89.45199737327806 43.03286077233714),2:0:00,0.004883573209639076,0.003423929214477539,0.00017118453979492188
POINT (-89.44313359555562 43.04811581439441),2:0:00,0.004880473768110755,0.003177642822265625,0.00017404556274414062
POINT (-89.41570145123168 43.071322244409),2:0:00,0.004845187818403724,0.0030388832092285156,0.00019359588623046875
POINT (-89.45527285873865 42.97198616669377),2:0:00,0.004837081586714271,0.003022432327270508,0.00017905235290527344
POINT (-89.4140615303895 43.06406733717242),2:0:00,0.0050776459330277475,0.003001689910888672,0.0001761913299560547
POINT (-89.39723842706803 43.07265198761088),2:0:00,0.005103633558149818,0.0030875205993652344,0.00017762184143066406
POINT (-89.39280610212811 43.07026690587534),2:0:00,0.005322978650923255,0.003012418746948242,0.0001735687255859375
POINT (-89.38807029856463 43.14388018776646),2:0:00,0.005730436002607826,0.0030193328857421875,0.00017786026000976562
POINT (-89.37205465322558 43.0903640705622),2:0:00,0.004689262067671302,0.0030164718627929688,0.00017380714416503906
POINT (-89.37706607639853 43.12997747612987),2:0:00,0.004905269300337318,0.0030112266540527344,0.00017595291137695312
POINT (-89.36928029912872 43.13700711866568),2:0:00,0.004888341581221107,0.003138303756713867,0.00017642974853515625
POINT (-89.36395060783273 42.94745256909438),2:0:00,0.004778669034834388,0.003004789352416992,0.0001780986785888672
POINT (-89.31638416081586 43.07941245406553),2:0:00,0.005088136350508216,0.0030159950256347656,0.00017380714416503906
POINT (-89.31755133101812 43.06634214220748),2:0:00,0.0047593571299271616,0.0030274391174316406,0.0001747608184814453
POINT (-89.34342794868026 42.98044946293675),2:0:00,0.004912898694868568,0.003035306930541992,0.00017380714416503906
POINT (-89.30207723044595 43.09538483045413),2:0:00,0.0049076534861283334,0.003071308135986328,0.0001747608184814453
POINT (-89.3029276335466 43.07753970022729),2:0:00,0.005012319242353919,0.003013134002685547,0.00017404556274414062
POINT (-89.30260311033366 43.03772574635236),2:0:00,0.0048084713572220834,0.0030210018157958984,0.00017380714416503906
POINT (-89.29170872745311 43.09550345523492),2:0:00,0.004626796399946693,0.0029938220977783203,0.0001728534698486328
POINT (-89.27631817521791 43.03424351388553),2:0:00,0.004600093519087318,0.0030145645141601562,0.00017309188842773438
POINT (-89.22098783902541 43.17859480705086),2:0:00,0.0049419857615189584,0.0030117034912109375,0.0002601146697998047
POINT (-89.17432880754077 43.01449749905332),2:0:00,0.00471334234416056,0.003075838088989258,0.0001804828643798828
POINT (-89.57941490548063 42.90825885798252),2:0:00,0.004921481763716224,0.0030257701873779297,0.00020503997802734375
POINT (-89.50354608049477 43.01878905967073),2:0:00,0.00482468382060099,0.0030317306518554688,0.00022149085998535156
